# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
601	0.601601601601602	0.0502945703633652	0.0502945703633652	0.0502945703633652	0
602	0.602602602602603	0.0816721018632041	0.0816721018632041	0.0816721018632041	0
603	0.603603603603604	0.112968871429072	0.112968871429072	0.112968871429072	0
604	0.604604604604605	0.14415393106796	0.14415393106796	0.14415393106796	0
605	0.605605605605606	0.175196443251869	0.175196443251869	0.175196443251869	0
606	0.606606606606607	0.206065711411691	0.206065711411691	0.206065711411691	0
607	0.607607607607608	0.236731210291677	0.236731210291677	0.236731210291677	0
608	0.608608608608609	0.26716261613452	0.26716261613452	0.26716261613452	0
609	0.60960960960961	0.297329836667173	0.297329836667173	0.297329836667173	0
610	0.610610610610611	0.327203040857771	0.327203040857771	0.327203040857771	0
611	0.611611611611612	0.35675268841423	0.35675268841423	0.35675268841423	0
612	0.612612612612613	0.385949558995326	0.385949558995326	0.385949558995326	0
613	0.613613613613614	0.414764781105409	0.414764781105409	0.414764781105409	0
614	0.614614614614615	0.443169860644127	0.443169860644127	0.443169860644127	0
615	0.615615615615616	0.471136709083017	0.471136709083017	0.471136709083017	0
616	0.616616616616617	0.498637671240989	0.498637671240989	0.498637671240989	0
617	0.617617617617618	0.52564555263132	0.52564555263132	0.52564555263132	0
618	0.618618618618619	0.552133646353072	0.552133646353072	0.552133646353072	0
619	0.61961961961962	0.578075759500371	0.578075759500371	0.578075759500371	0
620	0.620620620620621	0.603446239063425	0.603446239063425	0.603446239063425	0
621	0.621621621621622	0.62821999729564	0.62821999729564	0.62821999729564	0
622	0.622622622622623	0.65237253652179	0.65237253652179	0.65237253652179	0
623	0.623623623623624	0.67587997336268	0.67587997336268	0.67587997336268	0
624	0.624624624624625	0.698719062352367	0.698719062352367	0.698719062352367	0
625	0.625625625625626	0.720867218924584	0.720867218924584	0.720867218924584	0
626	0.626626626626627	0.742302541745607	0.742302541745607	0.742302541745607	0
627	0.627627627627628	0.763003834371527	0.763003834371527	0.763003834371527	0
628	0.628628628628629	0.782950626208464	0.782950626208464	0.782950626208464	0
629	0.62962962962963	0.802123192755043	0.8	0.802121956610536	1
630	0.630630630630631	0.820502575107086	0.8	0.820499200351319	1
631	0.631631631631632	0.838070598705226	0.8	0.838063242664449	1
632	0.632632632632633	0.854809891306925	0.8	0.854797304997049	1
633	0.633633633633634	0.870703900165128	0.8	0.870684119768371	1
634	0.634634634634635	0.885736908396529	0.8	0.885708756405174	1
635	0.635635635635636	0.899894050523317	0.8	0.899855795818417	1
636	0.636636636636637	0.913161327172983	0.8	0.913112156720594	1
637	0.637637637637638	0.925525618921677	0.8	0.925464269820463	1
638	0.638638638638639	0.936974699267438	0.8	0.936900904422343	1
639	0.63963963963964	0.947497246720429	0.8	0.947410342338886	1
640	0.640640640640641	0.957082855998271	0.8	0.956983204772329	1
641	0.641641641641642	0.965722048315354	0.8	0.965609625945311	1
642	0.642642642642643	0.973406280756002	0.8	0.97328208026408	1
643	0.643643643643644	0.980127954722177	0.8	0.979992555667354	1
644	0.644644644644645	0.985880423447395	0.8	0.985735381071487	1
645	0.645645645645646	0.990657998569432	0.8	0.990504399437369	1
646	0.646646646646647	0.994455955755277	0.8	0.994295795497551	1
647	0.647647647647648	0.997270539372832	0.8	0.99710526854119	1
648	0.648648648648649	0.999098966204681	0.8	0.998930860423126	1
649	0.64964964964965	0.999939428200294	0.8	0.999770128066876	1
650	0.650650650650651	0.999791094263926	0.8	0.999622971755664	1
651	0.651651651651652	0.998654111076457	0.8	0.998488807353457	1
652	0.652652652652653	0.996529602950337	0.8	0.996369394877956	1
653	0.653653653653654	0.993419670717811	0.8	0.993266010439674	1
654	0.654654654654655	0.989327389653493	0.8	0.98918227509688	1
655	0.655655655655656	0.984256806433369	0.8	0.984121326512724	1
656	0.656656656656657	0.978212935133209	0.8	0.978088648092139	1
657	0.657657657657658	0.971201752270376	0.8	0.971089240357005	1
658	0.658658658658659	0.963230190893912	0.8	0.96313045036501	1
659	0.65965965965966	0.954306133728749	0.8	0.954219142802858	1
660	0.660660660660661	0.944438405380829	0.8	0.944364529687085	1
661	0.661661661661662	0.933636763610847	0.8	0.93357534117531	1
662	0.662662662662663	0.921911889685225	0.8	0.921862655549011	1
663	0.663663663663664	0.909275377813888	0.8	0.909237069742818	1
664	0.664664664664665	0.895739723685255	0.8	0.895711529609241	1
665	0.665665665665666	0.881318312109808	0.8	0.881298500166013	1
666	0.666666666666667	0.86602540378444	0.8	0.866012796142772	1
667	0.667667667667668	0.849876121190685	0.8	0.849868751946446	1
668	0.668668668668669	0.832886433640773	0.8	0.832883052489893	1
669	0.66966966966967	0.815073141486263	0.8	0.815071902875331	1
670	0.670670670670671	0.79645385950493	0.79645385950493	0.79645385950493	0
671	0.671671671671672	0.777046999482291	0.777046999482291	0.777046999482291	0
672	0.672672672672673	0.75687175200499	0.75687175200499	0.75687175200499	0
673	0.673673673673674	0.735948067484103	0.735948067484103	0.735948067484103	0
674	0.674674674674675	0.714296636427022	0.714296636427022	0.714296636427022	0
675	0.675675675675676	0.691938868977548	0.691938868977548	0.691938868977548	0
676	0.676676676676677	0.66889687374434	0.66889687374434	0.66889687374434	0
677	0.677677677677678	0.645193435938692	0.645193435938692	0.645193435938692	0
678	0.678678678678679	0.620851994843244	0.620851994843244	0.620851994843244	0
679	0.67967967967968	0.595896620633899	0.595896620633899	0.595896620633899	0
680	0.680680680680681	0.570351990577904	0.570351990577904	0.570351990577904	0
681	0.681681681681682	0.54424336463158	0.54424336463158	0.54424336463158	0
682	0.682682682682683	0.517596560461878	0.517596560461878	0.517596560461878	0
683	0.683683683683684	0.490437927916421	0.490437927916421	0.490437927916421	0
684	0.684684684684685	0.462794322967301	0.462794322967301	0.462794322967301	0
685	0.685685685685686	0.434693081154396	0.434693081154396	0.434693081154396	0
686	0.686686686686687	0.406161990554474	0.406161990554474	0.406161990554474	0
687	0.687687687687688	0.377229264302769	0.377229264302769	0.377229264302769	0
688	0.688688688688689	0.347923512694285	0.347923512694285	0.347923512694285	0
689	0.68968968968969	0.318273714892311	0.318273714892311	0.318273714892311	0
690	0.690690690690691	0.288309190272222	0.288309190272222	0.288309190272222	0
691	0.691691691691692	0.258059569428852	0.258059569428852	0.258059569428852	0
692	0.692692692692693	0.227554764876082	0.227554764876082	0.227554764876082	0
693	0.693693693693694	0.196824941467707	0.196824941467707	0.196824941467707	0
694	0.694694694694695	0.165900486568713	0.165900486568713	0.165900486568713	0
695	0.695695695695696	0.134811980006585	0.134811980006585	0.134811980006585	0
696	0.696696696696697	0.103590163832242	0.103590163832242	0.103590163832242	0
697	0.697697697697698	0.0722659119205872	0.0722659119205872	0.0722659119205872	0
698	0.698698698698699	0.0408701994407133	0.0408701994407133	0.0408701994407133	0
699	0.6996996996997	0.00943407222589645	0.00943407222589645	0.00943407222589645	0
700	0.700700700700701	-0.0220113839262264	-0.0220113839262264	-0.0220113839262264	0
701	0.701701701701702	-0.0534350739930547	-0.0534350739930547	-0.0534350739930547	0
702	0.702702702702703	-0.0848059244755085	-0.0848059244755085	-0.0848059244755085	0
703	0.703703703703704	-0.116092914125232	-0.116092914125232	-0.116092914125232	0
704	0.704704704704705	-0.147265104620141	-0.147265104620141	-0.147265104620141	0
705	0.705705705705706	-0.178291671157974	-0.178291671157974	-0.178291671157974	0
706	0.706706706706707	-0.209141932937564	-0.209141932937564	-0.209141932937564	0
707	0.707707707707708	-0.239785383497735	-0.239785383497735	-0.239785383497735	0
708	0.708708708708709	-0.270191720883783	-0.270191720883783	-0.270191720883783	0
709	0.70970970970971	-0.30033087761175	-0.30033087761175	-0.30033087761175	0
710	0.710710710710711	-0.330173050400835	-0.330173050400835	-0.330173050400835	0
711	0.711711711711712	-0.359688729644532	-0.359688729644532	-0.359688729644532	0
712	0.712712712712713	-0.388848728591389	-0.388848728591389	-0.388848728591389	0
713	0.713713713713714	-0.417624212206467	-0.417624212206467	-0.417624212206467	0
714	0.714714714714715	-0.445986725685075	-0.445986725685075	-0.445986725685075	0
715	0.715715715715716	-0.473908222590441	-0.473908222590441	-0.473908222590441	0
716	0.716716716716717	-0.501361092587602	-0.501361092587602	-0.501361092587602	0
717	0.717717717717718	-0.528318188746053	-0.528318188746053	-0.528318188746053	0
718	0.718718718718719	-0.554752854384117	-0.554752854384117	-0.554752854384117	0
719	0.71971971971972	-0.580638949428604	-0.580638949428604	-0.580638949428604	0
720	0.720720720720721	-0.605950876263546	-0.605950876263546	-0.605950876263546	0
721	0.721721721721722	-0.630663605042556	-0.630663605042556	-0.630663605042556	0
722	0.722722722722723	-0.654752698439736	-0.654752698439736	-0.654752698439736	0
723	0.723723723723724	-0.678194335814666	-0.678194335814666	-0.678194335814666	0
724	0.724724724724725	-0.700965336767596	-0.700965336767596	-0.700965336767596	0
725	0.725725725725726	-0.723043184061507	-0.723043184061507	-0.723043184061507	0
726	0.726726726726727	-0.74440604588842	-0.74440604588842	-0.74440604588842	0
727	0.727727727727728	-0.76503279745789	-0.76503279745789	-0.76503279745789	0
728	0.728728728728729	-0.784903041886404	-0.784903041886404	-0.784903041886404	0
729	0.72972972972973	-0.803997130366939	-0.8	-0.803995893833374	1
730	0.730730730730731	-0.822296181598807	-0.8	-0.82229280582924	1
731	0.731731731731732	-0.839782100458541	-0.8	-0.839774742313131	1
732	0.732732732732733	-0.856437595893346	-0.8	-0.85642500616237	1
733	0.733733733733734	-0.872246198019486	-0.8	-0.872226412528739	1
734	0.734734734734735	-0.887192274408603	-0.8	-0.887164115569378	1
735	0.735735735735736	-0.901261045545944	-0.8	-0.90122278208165	1
736	0.736736736736737	-0.914438599445166	-0.8	-0.914389418435446	1
737	0.737737737737738	-0.926711905405285	-0.8	-0.926650544006647	1
