# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
548	0.16448224112056	-0.708875718524444	-0.7	-0.708861914958126	1
549	0.164782391195598	-0.697826929945376	-0.697826929945376	-0.697826929945376	0
550	0.165082541270635	-0.687079615083106	-0.687079615083106	-0.687079615083106	0
551	0.165382691345673	-0.676654670646612	-0.676654670646612	-0.676654670646612	0
552	0.16568284142071	-0.666571990431416	-0.666571990431416	-0.666571990431416	0
553	0.165982991495748	-0.656850421352713	-0.656850421352713	-0.656850421352713	0
554	0.166283141570785	-0.647507721867491	-0.647507721867491	-0.647507721867491	0
555	0.166583291645823	-0.638560522877526	-0.638560522877526	-0.638560522877526	0
556	0.16688344172086	-0.630024291199527	-0.630024291199527	-0.630024291199527	0
557	0.167183591795898	-0.621913295682978	-0.621913295682978	-0.621913295682978	0
558	0.167483741870935	-0.614240576050289	-0.614240576050289	-0.614240576050289	0
559	0.167783891945973	-0.607017914527741	-0.607017914527741	-0.607017914527741	0
560	0.168084042021011	-0.6002558103295	-0.6002558103295	-0.6002558103295	0
561	0.168384192096048	-0.593963457050569	-0.593963457050569	-0.593963457050569	0
562	0.168684342171086	-0.588148723018048	-0.588148723018048	-0.588148723018048	0
563	0.168984492246123	-0.582818134643447	-0.582818134643447	-0.582818134643447	0
564	0.169284642321161	-0.577976862812111	-0.577976862812111	-0.577976862812111	0
565	0.169584792396198	-0.573628712339007	-0.573628712339007	-0.573628712339007	0
566	0.169884942471236	-0.569776114513307	-0.569776114513307	-0.569776114513307	0
567	0.170185092546273	-0.566420122747275	-0.566420122747275	-0.566420122747275	0
568	0.170485242621311	-0.563560411338049	-0.563560411338049	-0.563560411338049	0
569	0.170785392696348	-0.561195277344004	-0.561195277344004	-0.561195277344004	0
570	0.171085542771386	-0.559321645570358	-0.559321645570358	-0.559321645570358	0
571	0.171385692846423	-0.557935076651862	-0.557935076651862	-0.557935076651862	0
572	0.171685842921461	-0.557029778213393	-0.557029778213393	-0.557029778213393	0
573	0.171985992996498	-0.556598619082543	-0.556598619082543	-0.556598619082543	0
574	0.172286143071536	-0.55663314652139	-0.55663314652139	-0.55663314652139	0
575	0.172586293146573	-0.557123606438005	-0.557123606438005	-0.557123606438005	0
576	0.172886443221611	-0.558058966531568	-0.558058966531568	-0.558058966531568	0
577	0.173186593296648	-0.559426942318478	-0.559426942318478	-0.559426942318478	0
578	0.173486743371686	-0.561214025980415	-0.561214025980415	-0.561214025980415	0
579	0.173786893446723	-0.56340551796907	-0.56340551796907	-0.56340551796907	0
580	0.174087043521761	-0.565985561296112	-0.565985561296112	-0.565985561296112	0
581	0.174387193596798	-0.568937178431038	-0.568937178431038	-0.568937178431038	0
582	0.174687343671836	-0.572242310723718	-0.572242310723718	-0.572242310723718	0
583	0.174987493746873	-0.575881860262908	-0.575881860262908	-0.575881860262908	0
584	0.175287643821911	-0.579835734076579	-0.579835734076579	-0.579835734076579	0
585	0.175587793896948	-0.584082890574707	-0.584082890574707	-0.584082890574707	0
586	0.175887943971986	-0.588601388130259	-0.588601388130259	-0.588601388130259	0
587	0.176188094047024	-0.593368435689327	-0.593368435689327	-0.593368435689327	0
588	0.176488244122061	-0.598360445296942	-0.598360445296942	-0.598360445296942	0
