0.000000000000E+000 1.000000000000E+000 0.000000000000E+000
1.000000000000E-001 9.950207737404E-001 -9.933590958691E-002
2.000000000000E-001 9.801987172415E-001 -1.966958249414E-001
3.000000000000E-001 9.557791273664E-001 -2.911314672096E-001
4.000000000000E-001 9.221002777324E-001 -3.817330658337E-001
5.000000000000E-001 8.795891305015E-001 -4.676380202157E-001
6.000000000000E-001 8.287562091096E-001 -5.480390062371E-001
7.000000000000E-001 7.701896912567E-001 -6.221914525663E-001
8.000000000000E-001 7.045487886431E-001 -6.894203186949E-001
9.000000000000E-001 6.325564863681E-001 -7.491261142639E-001
1.000000000000E+000 5.549917205446E-001 -8.007901073870E-001
1.100000000000E+000 4.726810774901E-001 -8.439786782589E-001
1.200000000000E+000 3.864901017796E-001 -8.783467832709E-001
1.300000000000E+000 2.973143034664E-001 -9.036405040444E-001
1.400000000000E+000 2.060699568700E-001 -9.196986651446E-001
1.500000000000E+000 1.136847844809E-001 -9.264535136595E-001
1.600000000000E+000 2.108861974685E-002 -9.239304632216E-001
1.700000000000E+000 -7.079585822211E-002 -9.122469143254E-001
1.800000000000E+000 -1.610622266287E-001 -8.916101718624E-001
1.900000000000E+000 -2.488291687800E-001 -8.623144895569E-001
2.000000000000E+000 -3.332489862194E-001 -8.247372793765E-001
2.100000000000E+000 -4.135156919339E-001 -7.793345319106E-001
2.200000000000E+000 -4.888726083423E-001 -7.266355010970E-001
2.300000000000E+000 -5.586193994534E-001 -6.672367134624E-001
2.400000000000E+000 -6.221184729126E-001 -6.017953681549E-001
2.500000000000E+000 -6.788006945570E-001 -5.310221994484E-001
2.600000000000E+000 -7.281703655070E-001 -4.556738780263E-001
2.700000000000E+000 -7.698094196506E-001 -3.765450311795E-001
2.800000000000E+000 -8.033808075462E-001 -2.944599650447E-001
2.900000000000E+000 -8.286310411976E-001 -2.102641741447E-001
3.000000000000E+000 -8.453918827500E-001 -1.248157247580E-001
3.100000000000E+000 -8.535811688373E-001 -3.897659903750E-002
3.200000000000E+000 -8.532027709845E-001 4.639591367326E-002
3.300000000000E+000 -8.443457010564E-001 1.304576932116E-001
3.400000000000E+000 -8.271823791515E-001 2.123860496990E-001
3.500000000000E+000 -8.019660894969E-001 2.913876893882E-001
3.600000000000E+000 -7.690276577165E-001 3.667063089954E-001
3.700000000000E+000 -7.287713902530E-001 4.376297467140E-001
3.800000000000E+000 -6.816703236566E-001 5.034966232242E-001
3.900000000000E+000 -6.282608378381E-001 5.637024117515E-001
4.000000000000E+000 -5.691366931680E-001 6.177048825045E-001
4.100000000000E+000 -5.049425564394E-001 6.650288735924E-001
4.200000000000E+000 -4.363670851419E-001 7.052703476890E-001
4.300000000000E+000 -3.641356431994E-001 7.380997012211E-001
4.400000000000E+000 -2.890027242550E-001 7.632643006183E-001
4.500000000000E+000 -2.117441607430E-001 7.805902281010E-001
4.600000000000E+000 -1.331491983332E-001 7.899832275140E-001
4.700000000000E+000 -5.401251588358E-002 7.914288487636E-001
4.800000000000E+000 2.487372922043E-002 7.849917973947E-001
4.900000000000E+000 1.027277515085E-001 7.708145036849E-001
5.000000000000E+000 1.787858066383E-001 7.491149332457E-001
5.100000000000E+000 2.523096049354E-001 7.201836684464E-001
5.200000000000E+000 3.225933981010E-001 6.843802969305E-001
5.300000000000E+000 3.889706718822E-001 6.421291500265E-001
5.400000000000E+000 4.508203820898E-001 5.939144398864E-001
5.500000000000E+000 5.075726765088E-001 5.402748496845E-001
5.600000000000E+000 5.587140509305E-001 4.817976360997E-001
5.700000000000E+000 6.037918936761E-001 4.191123075667E-001
5.800000000000E+000 6.424183795156E-001 3.528839453690E-001
5.900000000000E+000 6.742736807429E-001 2.838062375263E-001
6.000000000000E+000 6.991084702770E-001 2.125942975920E-001
6.100000000000E+000 7.167456989479E-001 1.399773418939E-001
6.200000000000E+000 7.270816365208E-001 6.669129943042E-002
6.300000000000E+000 7.300861734337E-001 -6.528571437348E-003
6.400000000000E+000 7.258023876048E-001 -7.895498616120E-002
6.500000000000E+000 7.143453879299E-001 -1.498757852387E-001
6.600000000000E+000 6.959004531635E-001 -2.186008639186E-001
6.700000000000E+000 6.707204916984E-001 -2.844688136895E-001
6.800000000000E+000 6.391228542554E-001 -3.468532123893E-001
6.900000000000E+000 6.014855376095E-001 -4.051685038978E-001
7.000000000000E+000 5.582428231540E-001 -4.588754130395E-001
7.100000000000E+000 5.098803992871E-001 -5.074858464881E-001
7.200000000000E+000 4.569300212489E-001 -5.505672360631E-001
7.300000000000E+000 3.999637661037E-001 -5.877462867844E-001
7.400000000000E+000 3.395879440109E-001 -6.187120983471E-001
7.500000000000E+000 2.764367297391E-001 -6.432186352171E-001
7.600000000000E+000 2.111655805209E-001 -6.610865272708E-001
7.700000000000E+000 1.444445078132E-001 -6.722041897386E-001
7.800000000000E+000 7.695127130911E-002 -6.765282580920E-001
7.900000000000E+000 9.364563637487E-003 -6.740833403650E-001
8.000000000000E+000 -5.764274639823E-002 -6.649610961665E-001
8.100000000000E+000 -1.234102454513E-001 -6.493186582367E-001
8.200000000000E+000 -1.872964174461E-001 -6.273764187847E-001
8.300000000000E+000 -2.486848334212E-001 -5.994152089338E-001
8.400000000000E+000 -3.069900303698E-001 -5.657729053553E-001
8.500000000000E+000 -3.616630237239E-001 -5.268405035282E-001
8.600000000000E+000 -4.121964023257E-001 -4.830577019685E-001
8.700000000000E+000 -4.581289593845E-001 -4.349080461977E-001
8.800000000000E+000 -4.990498179966E-001 -3.829136851074E-001
8.900000000000E+000 -5.346020152423E-001 -3.276297957090E-001
9.000000000000E+000 -5.644855146149E-001 -2.696387349971E-001
9.100000000000E+000 -5.884596225187E-001 -2.095439797819E-001
9.200000000000E+000 -6.063447907439E-001 -1.479639168519E-001
9.300000000000E+000 -6.180237931061E-001 -8.552554669086E-002
9.400000000000E+000 -6.234422707797E-001 -2.285816420877E-002
9.500000000000E+000 -6.226086471865E-001 3.941292046107E-002
9.600000000000E+000 -6.155934195569E-001 1.006725590693E-001
9.700000000000E+000 -6.025278404106E-001 1.603217798664E-001
9.800000000000E+000 -5.836020081348E-001 2.177835815477E-001
9.900000000000E+000 -5.590623915234E-001 2.725084511196E-001
1.000000000000E+001 -5.292088185193E-001 3.239795535771E-001
1.010000000000E+001 -4.943909644296E-001 3.717175450627E-001
1.020000000000E+001 -4.550043795071E-001 4.152849654009E-001
1.030000000000E+001 -4.114860999747E-001 4.542901705240E-001
1.040000000000E+001 -3.643098902727E-001 4.883907702713E-001
1.050000000000E+001 -3.139811674996E-001 5.172965423057E-001
1.060000000000E+001 -2.610316616669E-001 5.407717983900E-001
1.070000000000E+001 -2.060138674882E-001 5.586371849468E-001
1.080000000000E+001 -1.494953449311E-001 5.707709056309E-001
1.090000000000E+001 -9.205292670477E-002 5.771093595094E-001
1.100000000000E+001 -3.426689119425E-002 5.776471943200E-001
1.110000000000E+001 2.328484088093E-002 5.724367800993E-001
1.120000000000E+001 8.003242862453E-002 5.615871141793E-001
1.130000000000E+001 1.354196958562E-001 5.452621740983E-001
1.140000000000E+001 1.889095245804E-001 5.236787402946E-001
1.150000000000E+001 2.399890053157E-001 4.971037155040E-001
1.160000000000E+001 2.881742954993E-001 4.658509725203E-001
1.170000000000E+001 3.330151405690E-001 4.302777663510E-001
1.180000000000E+001 3.740990161336E-001 3.907807507714E-001
1.190000000000E+001 4.110548538173E-001 3.477916428170E-001
1.200000000000E+001 4.435563178823E-001 3.017725818209E-001
1.210000000000E+001 4.713246045214E-001 2.532112321741E-001
1.220000000000E+001 4.941307407401E-001 2.026156810474E-001
1.230000000000E+001 5.117973649541E-001 1.505091838413E-001
1.240000000000E+001 5.241999767532E-001 9.742481111820E-002
1.250000000000E+001 5.312676486924E-001 4.390005121840E-002
1.260000000000E+001 5.329831983835E-001 -9.528577341069E-003
1.270000000000E+001 5.293828245483E-001 -6.233085021753E-002
1.280000000000E+001 5.205552159844E-001 -1.139880460400E-001
1.290000000000E+001 5.066401475468E-001 -1.639979890169E-001
1.300000000000E+001 4.878265822091E-001 -2.118798768747E-001
1.310000000000E+001 4.643503029867E-001 -2.571788482652E-001
1.320000000000E+001 4.364911029436E-001 -2.994702468248E-001
1.330000000000E+001 4.045695656171E-001 -3.383635425109E-001
1.340000000000E+001 3.689434719435E-001 -3.735058746415E-001
1.350000000000E+001 3.300038731237E-001 -4.045851851761E-001
1.360000000000E+001 2.881708717954E-001 -4.313329151654E-001
1.370000000000E+001 2.438891563578E-001 -4.535262419084E-001
1.380000000000E+001 1.976233353016E-001 -4.709898391449E-001
1.390000000000E+001 1.498531199203E-001 -4.835971475302E-001
1.400000000000E+001 1.010684048038E-001 -4.912711476335E-001
1.410000000000E+001 5.176429604150E-002 -4.939846327256E-001
1.420000000000E+001 2.436137082398E-003 -4.917599836199E-001
1.430000000000E+001 -4.642541826983E-002 -4.846684527609E-001
1.440000000000E+001 -9.433923721427E-002 -4.728289695604E-001
1.450000000000E+001 -1.408383965804E-001 -4.564064836218E-001
1.460000000000E+001 -1.854746835325E-001 -4.356098669233E-001
1.470000000000E+001 -2.278228654764E-001 -4.106894002032E-001
1.480000000000E+001 -2.674846890115E-001 -3.819338726752E-001
1.490000000000E+001 -3.040925708704E-001 -3.496673277563E-001
1.500000000000E+001 -3.373129472137E-001 -3.142454906814E-001
1.510000000000E+001 -3.668492513814E-001 -2.760519166871E-001
1.520000000000E+001 -3.924444941944E-001 -2.354939008404E-001
1.530000000000E+001 -4.138834251067E-001 -1.929981925446E-001
1.540000000000E+001 -4.309942568938E-001 -1.490065592764E-001
1.550000000000E+001 -4.436499410727E-001 -1.039712451549E-001
1.560000000000E+001 -4.517689858445E-001 -5.835037054192E-002
1.570000000000E+001 -4.553158129792E-001 -1.260331899603E-002
1.580000000000E+001 -4.543006546825E-001 3.281384243137E-002
1.590000000000E+001 -4.487789960470E-001 7.745286435896E-002
1.600000000000E+001 -4.388505731527E-001 1.208776937286E-001
1.610000000000E+001 -4.246579411980E-001 1.626686876361E-001
1.620000000000E+001 -4.063846311764E-001 2.024266220851E-001
1.630000000000E+001 -3.842529175178E-001 2.397764578524E-001
1.640000000000E+001 -3.585212227599E-001 2.743708284385E-001
1.650000000000E+001 -3.294811886633E-001 3.058932181951E-001
1.660000000000E+001 -2.974544462080E-001 3.340608021133E-001
1.670000000000E+001 -2.627891195801E-001 3.586269224078E-001
1.680000000000E+001 -2.258561015522E-001 3.793831808886E-001
1.690000000000E+001 -1.870451395616E-001 3.961611301406E-001
1.700000000000E+001 -1.467607732820E-001 4.088335506905E-001
1.710000000000E+001 -1.054181655547E-001 4.173153055822E-001
1.720000000000E+001 -6.343886918836E-002 4.215637680698E-001
1.730000000000E+001 -2.124657235122E-002 4.215788224242E-001
1.740000000000E+001 2.073713493151E-002 4.174024420914E-001
1.750000000000E+001 6.209693129725E-002 4.091178536041E-001
1.760000000000E+001 1.024278307459E-001 3.968482986779E-001
1.770000000000E+001 1.413391061219E-001 3.807554108002E-001
1.780000000000E+001 1.784580317984E-001 3.610372262848E-001
1.790000000000E+001 2.134334101510E-001 3.379258532058E-001
1.800000000000E+001 2.459388489143E-001 3.116848247871E-001
1.810000000000E+001 2.756757593167E-001 2.826061667024E-001
1.820000000000E+001 3.023760479631E-001 2.510072102874E-001
1.830000000000E+001 3.258044787534E-001 2.172271858746E-001
1.840000000000E+001 3.457606846346E-001 1.816236323085E-001
1.850000000000E+001 3.620808126731E-001 1.445686601659E-001
1.860000000000E+001 3.746387897385E-001 1.064451072866E-001
1.870000000000E+001 3.833471999925E-001 6.764262590874E-002
1.880000000000E+001 3.881577693191E-001 2.855374098968E-002
1.890000000000E+001 3.890614557941E-001 -1.043008081296E-002
1.900000000000E+001 3.860881492113E-001 -4.892231252444E-002
1.910000000000E+001 3.793059865452E-001 -8.654516050612E-002
1.920000000000E+001 3.688202939758E-001 -1.229332335350E-001
1.930000000000E+001 3.547721697094E-001 -1.577370520727E-001
1.940000000000E+001 3.373367252603E-001 -1.906263644238E-001
1.950000000000E+001 3.167210060758E-001 -2.212932387376E-001
1.960000000000E+001 2.931616153671E-001 -2.494549023430E-001
1.970000000000E+001 2.669220677253E-001 -2.748563027008E-001
1.980000000000E+001 2.382899015186E-001 -2.972723672854E-001
1.990000000000E+001 2.075735811807E-001 -3.165099429223E-001
2.000000000000E+001 1.750992222772E-001 -3.324093984896E-001
