0.000000000000E+000 1.000000000000E+000
3.143164235708E-002 9.842867664218E-001
6.286328471415E-002 9.685890554255E-001
9.429492707123E-002 9.529223742588E-001
1.257265694283E-001 9.373021995161E-001
1.571582117854E-001 9.217439618496E-001
1.885898541425E-001 9.062630307257E-001
2.200214964995E-001 8.908746992425E-001
2.514531388566E-001 8.755941690219E-001
2.828847812137E-001 8.604365351926E-001
3.143164235708E-001 8.454167714778E-001
3.457480659278E-001 8.305497154037E-001
3.771797082849E-001 8.158500536414E-001
4.086113506420E-001 8.013323074988E-001
4.400429929991E-001 7.870108185756E-001
4.714746353561E-001 7.728997345953E-001
5.029062777132E-001 7.590129954293E-001
5.343379200703E-001 7.453643193263E-001
5.657695624274E-001 7.319671893605E-001
5.972012047845E-001 7.188348401118E-001
6.286328471415E-001 7.059802445922E-001
6.600644894986E-001 6.934161014299E-001
6.914961318557E-001 6.811548223249E-001
7.229277742128E-001 6.692085197879E-001
7.543594165698E-001 6.575889951746E-001
7.857910589269E-001 6.463077270276E-001
8.172227012840E-001 6.353758597374E-001
8.486543436411E-001 6.248041925328E-001
8.800859859981E-001 6.146031688129E-001
9.115176283552E-001 6.047828658304E-001
9.429492707123E-001 5.953529847367E-001
9.743809130694E-001 5.863228409983E-001
1.005812555426E+000 5.777013551946E-001
1.037244197784E+000 5.694970442050E-001
1.068675840141E+000 5.617180127962E-001
1.100107482498E+000 5.543719456151E-001
1.131539124855E+000 5.474660995975E-001
1.162970767212E+000 5.410072967996E-001
1.194402409569E+000 5.350019176583E-001
1.225834051926E+000 5.294558946882E-001
1.257265694283E+000 5.243747066213E-001
1.288697336640E+000 5.197633729948E-001
1.320128978997E+000 5.156264491920E-001
1.351560621354E+000 5.119680219426E-001
1.382992263711E+000 5.087917052854E-001
1.414423906068E+000 5.061006369984E-001
1.445855548426E+000 5.038974754984E-001
1.477287190783E+000 5.021843972157E-001
1.508718833140E+000 5.009630944433E-001
1.540150475497E+000 5.002347736658E-001
1.571582117854E+000 5.000001543671E-001
1.603013760211E+000 5.002594683198E-001
1.634445402568E+000 5.010124593562E-001
1.665877044925E+000 5.022583836216E-001
1.697308687282E+000 5.039960103086E-001
1.728740329639E+000 5.062236228735E-001
1.760171971996E+000 5.089390207319E-001
1.791603614353E+000 5.121395214323E-001
1.823035256710E+000 5.158219633063E-001
1.854466899068E+000 5.199827085919E-001
1.885898541425E+000 5.246176470268E-001
1.917330183782E+000 5.297221999092E-001
1.948761826139E+000 5.352913246209E-001
1.980193468496E+000 5.413195196082E-001
2.011625110853E+000 5.478008298175E-001
2.043056753210E+000 5.547288525777E-001
2.074488395567E+000 5.620967439248E-001
2.105920037924E+000 5.698972253638E-001
2.137351680281E+000 5.781225910577E-001
2.168783322638E+000 5.867647154410E-001
2.200214964995E+000 5.958150612458E-001
2.231646607352E+000 6.052646879359E-001
2.263078249710E+000 6.151042605386E-001
2.294509892067E+000 6.253240588670E-001
2.325941534424E+000 6.359139871213E-001
2.357373176781E+000 6.468635838631E-001
2.388804819138E+000 6.581620323490E-001
2.420236461495E+000 6.697981712170E-001
2.451668103852E+000 6.817605055115E-001
2.483099746209E+000 6.940372180398E-001
2.514531388566E+000 7.066161810448E-001
2.545963030923E+000 7.194849681866E-001
2.577394673280E+000 7.326308668176E-001
2.608826315637E+000 7.460408905408E-001
2.640257957994E+000 7.597017920389E-001
2.671689600352E+000 7.736000761606E-001
2.703121242709E+000 7.877220132526E-001
2.734552885066E+000 8.020536527218E-001
2.765984527423E+000 8.165808368174E-001
2.797416169780E+000 8.312892146162E-001
2.828847812137E+000 8.461642562002E-001
2.860279454494E+000 8.611912670094E-001
2.891711096851E+000 8.763554023588E-001
2.923142739208E+000 8.916416821021E-001
2.954574381565E+000 9.070350054312E-001
2.986006023922E+000 9.225201657929E-001
3.017437666279E+000 9.380818659110E-001
3.048869308636E+000 9.537047328988E-001
3.080300950993E+000 9.693733334444E-001
3.111732593351E+000 9.850721890573E-001
3.143164235708E+000 1.000785791359E+000
3.174595878065E+000 1.016498617404E+000
3.206027520422E+000 1.032195145013E+000
3.237459162779E+000 1.047859868106E+000
3.268890805136E+000 1.063477312024E+000
3.300322447493E+000 1.079032048813E+000
3.331754089850E+000 1.094508712464E+000
3.363185732207E+000 1.109892014095E+000
3.394617374564E+000 1.125166757053E+000
3.426049016921E+000 1.140317851926E+000
3.457480659278E+000 1.155330331450E+000
3.488912301635E+000 1.170189365296E+000
3.520343943993E+000 1.184880274717E+000
3.551775586350E+000 1.199388547051E+000
3.583207228707E+000 1.213699850057E+000
3.614638871064E+000 1.227800046075E+000
3.646070513421E+000 1.241675205989E+000
3.677502155778E+000 1.255311622988E+000
3.708933798135E+000 1.268695826108E+000
3.740365440492E+000 1.281814593541E+000
3.771797082849E+000 1.294654965691E+000
3.803228725206E+000 1.307204257980E+000
3.834660367563E+000 1.319450073380E+000
3.866092009920E+000 1.331380314655E+000
3.897523652277E+000 1.342983196317E+000
3.928955294635E+000 1.354247256263E+000
3.960386936992E+000 1.365161367102E+000
3.991818579349E+000 1.375714747148E+000
4.023250221706E+000 1.385896971065E+000
4.054681864063E+000 1.395697980173E+000
4.086113506420E+000 1.405108092381E+000
4.117545148777E+000 1.414118011750E+000
4.148976791134E+000 1.422718837681E+000
4.180408433491E+000 1.430902073703E+000
4.211840075848E+000 1.438659635868E+000
4.243271718205E+000 1.445983860739E+000
4.274703360562E+000 1.452867512957E+000
4.306135002919E+000 1.459303792390E+000
4.337566645277E+000 1.465286340852E+000
4.368998287634E+000 1.470809248382E+000
4.400429929991E+000 1.475867059081E+000
4.431861572348E+000 1.480454776508E+000
4.463293214705E+000 1.484567868609E+000
4.494724857062E+000 1.488202272195E+000
4.526156499419E+000 1.491354396961E+000
4.557588141776E+000 1.494021129027E+000
4.589019784133E+000 1.496199834017E+000
4.620451426490E+000 1.497888359661E+000
4.651883068847E+000 1.499085037920E+000
4.683314711204E+000 1.499788686635E+000
4.714746353561E+000 1.499998610696E+000
4.746177995919E+000 1.499714602725E+000
4.777609638276E+000 1.498936943284E+000
4.809041280633E+000 1.497666400598E+000
4.840472922990E+000 1.495904229792E+000
4.871904565347E+000 1.493652171658E+000
4.903336207704E+000 1.490912450929E+000
4.934767850061E+000 1.487687774083E+000
4.966199492418E+000 1.483981326673E+000
4.997631134775E+000 1.479796770174E+000
5.029062777132E+000 1.475138238371E+000
5.060494419489E+000 1.470010333273E+000
5.091926061846E+000 1.464418120568E+000
5.123357704203E+000 1.458367124615E+000
5.154789346561E+000 1.451863322995E+000
5.186220988918E+000 1.444913140595E+000
5.217652631275E+000 1.437523443271E+000
5.249084273632E+000 1.429701531060E+000
5.280515915989E+000 1.421455130969E+000
5.311947558346E+000 1.412792389343E+000
5.343379200703E+000 1.403721863817E+000
5.374810843060E+000 1.394252514861E+000
5.406242485417E+000 1.384393696932E+000
5.437674127774E+000 1.374155149229E+000
5.469105770131E+000 1.363546986072E+000
5.500537412488E+000 1.352579686915E+000
5.531969054845E+000 1.341264085988E+000
5.563400697203E+000 1.329611361597E+000
5.594832339560E+000 1.317633025083E+000
5.626263981917E+000 1.305340909446E+000
5.657695624274E+000 1.292747157659E+000
5.689127266631E+000 1.279864210672E+000
5.720558908988E+000 1.266704795121E+000
5.751990551345E+000 1.253281910754E+000
5.783422193702E+000 1.239608817596E+000
5.814853836059E+000 1.225699022839E+000
5.846285478416E+000 1.211566267509E+000
5.877717120773E+000 1.197224512886E+000
5.909148763130E+000 1.182687926713E+000
5.940580405487E+000 1.167970869200E+000
5.972012047845E+000 1.153087878842E+000
6.003443690202E+000 1.138053658049E+000
6.034875332559E+000 1.122883058629E+000
6.066306974916E+000 1.107591067115E+000
6.097738617273E+000 1.092192789957E+000
6.129170259630E+000 1.076703438602E+000
6.160601901987E+000 1.061138314465E+000
6.192033544344E+000 1.045512793818E+000
6.223465186701E+000 1.029842312591E+000
6.254896829058E+000 1.014142351135E+000
6.286328471415E+000 9.984284189200E-001
6.317760113772E+000 9.827160392176E-001
6.349191756129E+000 9.670207337664E-001
6.380623398487E+000 9.513580074377E-001
6.412055040844E+000 9.357433329190E-001
6.443486683201E+000 9.201921354290E-001
6.474918325558E+000 9.047197774796E-001
6.506349967915E+000 8.893415436995E-001
6.537781610272E+000 8.740726257354E-001
6.569213252629E+000 8.589281072447E-001
6.600644894986E+000 8.439229489945E-001
6.632076537343E+000 8.290719740826E-001
6.663508179700E+000 8.143898532941E-001
6.694939822057E+000 7.998910906088E-001
6.726371464414E+000 7.855900088732E-001
6.757803106771E+000 7.715007356512E-001
6.789234749129E+000 7.576371892681E-001
6.820666391486E+000 7.440130650613E-001
6.852098033843E+000 7.306418218510E-001
6.883529676200E+000 7.175366686443E-001
6.914961318557E+000 7.047105515872E-001
6.946392960914E+000 6.921761411749E-001
6.977824603271E+000 6.799458197356E-001
7.009256245628E+000 6.680316691978E-001
7.040687887985E+000 6.564454591553E-001
7.072119530342E+000 6.451986352404E-001
7.103551172699E+000 6.343023078173E-001
7.134982815056E+000 6.237672410060E-001
7.166414457413E+000 6.136038420495E-001
7.197846099771E+000 6.038221510321E-001
7.229277742128E+000 5.944318309617E-001
7.260709384485E+000 5.854421582240E-001
7.292141026842E+000 5.768620134181E-001
7.323572669199E+000 5.686998725843E-001
7.355004311556E+000 5.609637988306E-001
7.386435953913E+000 5.536614343676E-001
7.417867596270E+000 5.467999929586E-001
7.449299238627E+000 5.403862527939E-001
7.480730880984E+000 5.344265497945E-001
7.512162523341E+000 5.289267713532E-001
7.543594165698E+000 5.238923505185E-001
7.575025808055E+000 5.193282606277E-001
7.606457450413E+000 5.152390103937E-001
7.637889092770E+000 5.116286394510E-001
7.669320735127E+000 5.085007143653E-001
7.700752377484E+000 5.058583251100E-001
7.732184019841E+000 5.037040820136E-001
7.763615662198E+000 5.020401131814E-001
7.795047304555E+000 5.008680623931E-001
7.826478946912E+000 5.001890874786E-001
7.857910589269E+000 5.000038591747E-001
7.889342231626E+000 5.003125604624E-001
7.920773873983E+000 5.011148863859E-001
7.952205516340E+000 5.024100443540E-001
7.983637158697E+000 5.041967549231E-001
8.015068801055E+000 5.064732530613E-001
8.046500443412E+000 5.092372898916E-001
8.077932085769E+000 5.124861349136E-001
8.109363728126E+000 5.162165787013E-001
8.140795370483E+000 5.204249360731E-001
8.172227012840E+000 5.251070497325E-001
8.203658655197E+000 5.302582943746E-001
8.235090297554E+000 5.358735812560E-001
8.266521939911E+000 5.419473632211E-001
8.297953582268E+000 5.484736401824E-001
8.329385224625E+000 5.554459650474E-001
8.360816866982E+000 5.628574500879E-001
8.392248509339E+000 5.707007737437E-001
8.423680151696E+000 5.789681878558E-001
8.455111794054E+000 5.876515253202E-001
8.486543436411E+000 5.967422081561E-001
8.517975078768E+000 6.062312559796E-001
8.549406721125E+000 6.161092948753E-001
8.580838363482E+000 6.263665666566E-001
8.612270005839E+000 6.369929385049E-001
8.643701648196E+000 6.479779129805E-001
8.675133290553E+000 6.593106383915E-001
8.706564932910E+000 6.709799195147E-001
8.737996575267E+000 6.829742286546E-001
8.769428217624E+000 6.952817170313E-001
8.800859859981E+000 7.078902264856E-001
8.832291502338E+000 7.207873014895E-001
8.863723144696E+000 7.339602014507E-001
8.895154787053E+000 7.473959132986E-001
8.926586429410E+000 7.610811643393E-001
8.958018071767E+000 7.750024353677E-001
8.989449714124E+000 7.891459740221E-001
9.020881356481E+000 8.034978083702E-001
9.052312998838E+000 8.180437607111E-001
9.083744641195E+000 8.327694615815E-001
9.115176283552E+000 8.476603639501E-001
9.146607925909E+000 8.627017575888E-001
9.178039568266E+000 8.778787836040E-001
9.209471210623E+000 8.931764491156E-001
9.240902852980E+000 9.085796420674E-001
9.272334495338E+000 9.240731461565E-001
9.303766137695E+000 9.396416558645E-001
9.335197780052E+000 9.552697915773E-001
9.366629422409E+000 9.709421147784E-001
9.398061064766E+000 9.866431432998E-001
9.429492707123E+000 1.002357366617E+000
9.460924349480E+000 1.018069261170E+000
9.492355991837E+000 1.033763305699E+000
9.523787634194E+000 1.049423996580E+000
9.555219276551E+000 1.065035863134E+000
9.586650918908E+000 1.080583482919E+000
9.618082561265E+000 1.096051496955E+000
9.649514203622E+000 1.111424624906E+000
9.680945845980E+000 1.126687680168E+000
9.712377488337E+000 1.141825584876E+000
9.743809130694E+000 1.156823384797E+000
9.775240773051E+000 1.171666264100E+000
9.806672415408E+000 1.186339560000E+000
9.838104057765E+000 1.200828777233E+000
9.869535700122E+000 1.215119602383E+000
9.900967342479E+000 1.229197918018E+000
9.932398984836E+000 1.243049816637E+000
9.963830627193E+000 1.256661614410E+000
9.995262269550E+000 1.270019864692E+000
1.002669391191E+001 1.283111371314E+000
1.005812555426E+001 1.295923201608E+000
1.008955719662E+001 1.308442699194E+000
1.012098883898E+001 1.320657496474E+000
1.015242048134E+001 1.332555526858E+000
1.018385212369E+001 1.344125036674E+000
1.021528376605E+001 1.355354596789E+000
1.024671540841E+001 1.366233113893E+000
1.027814705076E+001 1.376749841459E+000
1.030957869312E+001 1.386894390362E+000
1.034101033548E+001 1.396656739138E+000
1.037244197784E+001 1.406027243888E+000
1.040387362019E+001 1.414996647799E+000
1.043530526255E+001 1.423556090297E+000
1.046673690491E+001 1.431697115792E+000
1.049816854726E+001 1.439411682035E+000
1.052960018962E+001 1.446692168062E+000
1.056103183198E+001 1.453531381723E+000
1.059246347433E+001 1.459922566785E+000
1.062389511669E+001 1.465859409609E+000
1.065532675905E+001 1.471336045385E+000
1.068675840141E+001 1.476347063926E+000
1.071819004376E+001 1.480887515014E+000
1.074962168612E+001 1.484952913286E+000
1.078105332848E+001 1.488539242672E+000
1.081248497083E+001 1.491642960356E+000
1.084391661319E+001 1.494261000277E+000
1.087534825555E+001 1.496390776162E+000
1.090677989791E+001 1.498030184075E+000
1.093821154026E+001 1.499177604499E+000
1.096964318262E+001 1.499831903937E+000
1.100107482498E+001 1.499992436027E+000
1.103250646733E+001 1.499659042185E+000
1.106393810969E+001 1.498832051759E+000
1.109536975205E+001 1.497512281707E+000
1.112680139441E+001 1.495701035784E+000
1.115823303676E+001 1.493400103262E+000
1.118966467912E+001 1.490611757154E+000
1.122109632148E+001 1.487338751976E+000
1.125252796383E+001 1.483584321020E+000
1.128395960619E+001 1.479352173164E+000
1.131539124855E+001 1.474646489207E+000
1.134682289090E+001 1.469471917738E+000
1.137825453326E+001 1.463833570543E+000
1.140968617562E+001 1.457737017560E+000
1.144111781798E+001 1.451188281370E+000
1.147254946033E+001 1.444193831252E+000
1.150398110269E+001 1.436760576793E+000
1.153541274505E+001 1.428895861056E+000
1.156684438740E+001 1.420607453333E+000
1.159827602976E+001 1.411903541469E+000
1.162970767212E+001 1.402792723767E+000
1.166113931448E+001 1.393284000503E+000
1.169257095683E+001 1.383386765029E+000
1.172400259919E+001 1.373110794495E+000
1.175543424155E+001 1.362466240191E+000
1.178686588390E+001 1.351463617519E+000
1.181829752626E+001 1.340113795605E+000
1.184972916862E+001 1.328427986562E+000
1.188116081097E+001 1.316417734411E+000
1.191259245333E+001 1.304094903684E+000
1.194402409569E+001 1.291471667694E+000
1.197545573805E+001 1.278560496519E+000
1.200688738040E+001 1.265374144675E+000
1.203831902276E+001 1.251925638521E+000
1.206975066512E+001 1.238228263391E+000
1.210118230747E+001 1.224295550468E+000
1.213261394983E+001 1.210141263414E+000
1.216404559219E+001 1.195779384782E+000
1.219547723455E+001 1.181224102193E+000
1.222690887690E+001 1.166489794329E+000
1.225834051926E+001 1.151591016724E+000
1.228977216162E+001 1.136542487384E+000
1.232120380397E+001 1.121359072254E+000
1.235263544633E+001 1.106055770524E+000
1.238406708869E+001 1.090647699819E+000
1.241549873105E+001 1.075150081260E+000
1.244693037340E+001 1.059578224430E+000
1.247836201576E+001 1.043947512250E+000
1.250979365812E+001 1.028273385781E+000
1.254122530047E+001 1.012571328973E+000
1.257265694283E+001 9.968568533666E-001
1.260408858519E+001 9.811454827702E-001
1.263552022754E+001 9.654527379257E-001
1.266695186990E+001 9.497941211748E-001
1.269838351226E+001 9.341851011452E-001
1.272981515462E+001 9.186410974698E-001
1.276124679697E+001 9.031774655538E-001
1.279267843933E+001 8.878094814059E-001
1.282411008169E+001 8.725523265475E-001
1.285554172404E+001 8.574210730157E-001
1.288697336640E+001 8.424306684734E-001
1.291840500876E+001 8.275959214437E-001
1.294983665112E+001 8.129314866809E-001
1.298126829347E+001 7.984518506933E-001
1.301269993583E+001 7.841713174327E-001
1.304413157819E+001 7.701039941639E-001
1.307556322054E+001 7.562637775286E-001
1.310699486290E+001 7.426643398174E-001
1.313842650526E+001 7.293191154636E-001
1.316985814762E+001 7.162412877712E-001
1.320128978997E+001 7.034437758921E-001
1.323272143233E+001 6.909392220636E-001
1.326415307469E+001 6.787399791193E-001
1.329558471704E+001 6.668580982864E-001
1.332701635940E+001 6.553053172806E-001
1.335844800176E+001 6.440930487107E-001
1.338987964411E+001 6.332323688049E-001
1.342131128647E+001 6.227340064681E-001
1.345274292883E+001 6.126083326841E-001
1.348417457119E+001 6.028653502700E-001
1.351560621354E+001 5.935146839946E-001
1.354703785590E+001 5.845655710708E-001
1.357846949826E+001 5.760268520303E-001
1.360990114061E+001 5.679069619901E-001
1.364133278297E+001 5.602139223200E-001
1.367276442533E+001 5.529553327187E-001
1.370419606769E+001 5.461383637059E-001
1.373562771004E+001 5.397697495389E-001
1.376705935240E+001 5.338557815603E-001
1.379849099476E+001 5.284023019827E-001
1.382992263711E+001 5.234146981178E-001
1.386135427947E+001 5.188978970536E-001
1.389278592183E+001 5.148563607881E-001
1.392421756418E+001 5.112940818208E-001
1.395564920654E+001 5.082145792088E-001
1.398708084890E+001 5.056208950907E-001
1.401851249126E+001 5.035155916807E-001
1.404994413361E+001 5.019007487383E-001
1.408137577597E+001 5.007779615131E-001
1.411280741833E+001 5.001483391696E-001
1.414423906068E+001 5.000125036905E-001
1.417567070304E+001 5.003705892634E-001
1.420710234540E+001 5.012222421473E-001
1.423853398776E+001 5.025666210227E-001
1.426996563011E+001 5.044023978223E-001
1.430139727247E+001 5.067277590430E-001
1.433282891483E+001 5.095404075378E-001
1.436426055718E+001 5.128375647846E-001
1.439569219954E+001 5.166159736312E-001
1.442712384190E+001 5.208719015128E-001
1.445855548426E+001 5.256011441396E-001
1.448998712661E+001 5.307990296498E-001
1.452141876897E+001 5.364604232248E-001
1.455285041133E+001 5.425797321618E-001
1.458428205368E+001 5.491509113987E-001
1.461571369604E+001 5.561674694855E-001
1.464714533840E+001 5.636224749976E-001
1.467857698075E+001 5.715085633823E-001
1.471000862311E+001 5.798179442347E-001
1.474144026547E+001 5.885424089933E-001
1.477287190783E+001 5.976733390489E-001
1.480430355018E+001 6.072017142588E-001
1.483573519254E+001 6.171181218575E-001
1.486716683490E+001 6.274127657550E-001
1.489859847725E+001 6.380754762142E-001
1.493003011961E+001 6.490957198976E-001
1.496146176197E+001 6.604626102720E-001
1.499289340433E+001 6.721649183639E-001
