0.000000000000E+000 3.041592653590E+000 0.000000000000E+000
1.000000000000E-001 3.039107229524E+000 -4.970760050670E-002
2.000000000000E-001 3.031610326222E+000 -1.006394248834E-001
3.000000000000E-001 3.018856088842E+000 -1.552730256816E-001
4.000000000000E-001 3.000346294915E+000 -2.161974195244E-001
5.000000000000E-001 2.975313465176E+000 -2.862278375635E-001
6.000000000000E-001 2.942692521261E+000 -3.685200011677E-001
7.000000000000E-001 2.901081114018E+000 -4.666816304726E-001
8.000000000000E-001 2.848689273566E+000 -5.848722024676E-001
9.000000000000E-001 2.783280486611E+000 -7.278696266532E-001
1.000000000000E+000 2.702109445403E+000 -9.010602910155E-001
1.100000000000E+000 2.601867818067E+000 -1.110270623869E+000
1.200000000000E+000 2.478660435588E+000 -1.361296731183E+000
1.300000000000E+000 2.328052807312E+000 -1.658901540461E+000
1.400000000000E+000 2.145258691484E+000 -2.004957300751E+000
1.500000000000E+000 1.925570455514E+000 -2.395402424523E+000
1.600000000000E+000 1.665157280129E+000 -2.815974938239E+000
1.700000000000E+000 1.362319254067E+000 -3.237642463999E+000
1.800000000000E+000 1.019108785600E+000 -3.614459321771E+000
1.900000000000E+000 6.428620761118E-001 -3.888286697810E+000
2.000000000000E+000 2.467671564270E-001 -4.003435855184E+000
2.100000000000E+000 -1.514033149855E-001 -3.927251622706E+000
2.200000000000E+000 -5.324185022746E-001 -3.664337052688E+000
2.300000000000E+000 -8.793244561287E-001 -3.253588407772E+000
2.400000000000E+000 -1.180059057065E+000 -2.750374045260E+000
2.500000000000E+000 -1.428068527203E+000 -2.206697591202E+000
2.600000000000E+000 -1.621304129815E+000 -1.659597917417E+000
2.700000000000E+000 -1.760555473952E+000 -1.129060183081E+000
2.800000000000E+000 -1.847889501710E+000 -6.214356528264E-001
2.900000000000E+000 -1.885532846207E+000 -1.343814975701E-001
3.000000000000E+000 -1.875233263275E+000 3.386664889685E-001
3.100000000000E+000 -1.818025040387E+000 8.048649162649E-001
3.200000000000E+000 -1.714328557908E+000 1.268828380097E+000
3.300000000000E+000 -1.564357428623E+000 1.729558125651E+000
3.400000000000E+000 -1.368835127676E+000 2.177363451870E+000
3.500000000000E+000 -1.129995141485E+000 2.591467515401E+000
3.600000000000E+000 -8.527196849622E-001 2.939986324337E+000
3.700000000000E+000 -5.454695994280E-001 3.184449414731E+000
3.800000000000E+000 -2.204901577245E-001 3.289631900378E+000
3.900000000000E+000 1.071257096733E-001 3.235703154026E+000
4.000000000000E+000 4.214394057472E-001 3.026212092122E+000
4.100000000000E+000 7.080201063243E-001 2.686695551438E+000
4.200000000000E+000 9.557033626658E-001 2.254917622809E+000
4.300000000000E+000 1.157207763398E+000 1.768977610460E+000
4.400000000000E+000 1.308713781137E+000 1.259116073668E+000
4.500000000000E+000 1.408900270507E+000 7.450213408927E-001
4.600000000000E+000 1.457934920621E+000 2.372386282768E-001
4.700000000000E+000 1.456719226245E+000 -2.594712976260E-001
4.800000000000E+000 1.406501329661E+000 -7.423036898628E-001
4.900000000000E+000 1.308864521923E+000 -1.206793815077E+000
5.000000000000E+000 1.166052351525E+000 -1.643758794699E+000
5.100000000000E+000 9.815523279795E-001 -2.037299019442E+000
5.200000000000E+000 7.607907553562E-001 -2.364750291522E+000
5.300000000000E+000 5.116917452898E-001 -2.599581640207E+000
5.400000000000E+000 2.447855712012E-001 -2.717405053835E+000
5.500000000000E+000 -2.737713167313E-002 -2.703383994347E+000
5.600000000000E+000 -2.914818131562E-001 -2.557611559304E+000
5.700000000000E+000 -5.350074655534E-001 -2.295435100989E+000
5.800000000000E+000 -7.475428654108E-001 -1.942578779332E+000
5.900000000000E+000 -9.214669737156E-001 -1.527924953429E+000
6.000000000000E+000 -1.051941240082E+000 -1.077464043774E+000
6.100000000000E+000 -1.136443290821E+000 -6.113044168642E-001
6.200000000000E+000 -1.174157247576E+000 -1.436623422776E-001
6.300000000000E+000 -1.165468373627E+000 3.152452946771E-001
6.400000000000E+000 -1.111693989081E+000 7.565337178862E-001
6.500000000000E+000 -1.015083717688E+000 1.170048971859E+000
6.600000000000E+000 -8.790491649657E-001 1.542484190884E+000
6.700000000000E+000 -7.085198963093E-001 1.856842653623E+000
6.800000000000E+000 -5.102615745174E-001 2.093802114288E+000
6.900000000000E+000 -2.929550594482E-001 2.235082002880E+000
7.000000000000E+000 -6.686891281316E-002 2.267976110567E+000
7.100000000000E+000 1.569069702810E-001 2.189249403497E+000
7.200000000000E+000 3.675032577549E-001 2.006499028745E+000
7.300000000000E+000 5.552855517862E-001 1.736274250429E+000
7.400000000000E+000 7.125554332748E-001 1.399980069612E+000
7.500000000000E+000 8.338129691706E-001 1.019537999271E+000
7.600000000000E+000 9.156446541801E-001 6.144221230759E-001
7.700000000000E+000 9.564116388520E-001 2.006336610848E-001
7.800000000000E+000 9.559208711339E-001 -2.087182281238E-001
7.900000000000E+000 9.152051078728E-001 -6.019481261556E-001
8.000000000000E+000 8.364630613882E-001 -9.671749866157E-001
8.100000000000E+000 7.231421870016E-001 -1.291184798030E+000
8.200000000000E+000 5.800891755374E-001 -1.559286269495E+000
8.300000000000E+000 4.136512843975E-001 -1.756461794466E+000
8.400000000000E+000 2.315999900484E-001 -1.869706301542E+000
8.500000000000E+000 4.278745676624E-002 -1.890870698794E+000
8.600000000000E+000 -1.434604447530E-001 -1.818887755499E+000
8.700000000000E+000 -3.180981254375E-001 -1.660362433158E+000
8.800000000000E+000 -4.730756544600E-001 -1.428243584178E+000
8.900000000000E+000 -6.018488748519E-001 -1.139214232165E+000
