0 1 0 0
0.01 0.995403023058681 0.00997701511529341 0.00999983333416666
0.02 0.990806046117363 0.0199080604611736 0.0199986666933331
0.03 0.986209069176044 0.0297931360376407 0.0299955002024957
0.04 0.981612092234726 0.0396322418446945 0.0399893341866342
0.05 0.977015115293407 0.0494253778823352 0.0499791692706783
0.06 0.972418138352088 0.0591725441505626 0.0599640064794446
0.07 0.96782116141077 0.068873740649377 0.0699428473375328
0.08 0.963224184469451 0.078528967378778 0.0799146939691727
0.09 0.958627207528133 0.088138224338766 0.089878549198011
0.1 0.954030230586814 0.0977015115293407 0.0998334166468282
0.11 0.949433253645495 0.107218828950502 0.109778300837175
0.12 0.944836276704177 0.116690176602251 0.119712207288919
0.13 0.940239299762858 0.126115554484586 0.129634142619695
0.14 0.93564232282154 0.135494962597508 0.139543114644236
0.15 0.931045345880221 0.144828400941017 0.149438132473599
0.16 0.926448368938902 0.154115869515112 0.159318206614246
0.17 0.921851391997584 0.163357368319795 0.169182349066996
0.18 0.917254415056265 0.172552897355064 0.179029573425824
0.19 0.912657438114947 0.18170245662092 0.188858894976501
0.2 0.908060461173628 0.190806046117363 0.198669330795061
0.21 0.903463484232309 0.199863665844392 0.2084598998461
0.22 0.898866507290991 0.208875315802009 0.218229623080869
0.23 0.894269530349672 0.217840995990212 0.227977523535188
0.24 0.889672553408354 0.226760706409002 0.237702626427135
0.25 0.885075576467035 0.235634447058379 0.247403959254523
0.26 0.880478599525716 0.244462217938343 0.257080551892155
0.27 0.875881622584398 0.253244019048894 0.266731436688831
0.28 0.871284645643079 0.261979850390031 0.276355648564114
0.29 0.866687668701761 0.270669711961755 0.285952225104836
0.3 0.862090691760442 0.279313603764066 0.29552020666134
0.31 0.857493714819123 0.287911525796964 0.305058636443443
0.32 0.852896737877805 0.296463478060449 0.314566560616118
0.33 0.848299760936486 0.30496946055452 0.324043028394868
0.34 0.843702783995168 0.313429473279178 0.333487092140814
0.35 0.839105807053849 0.321843516234424 0.342897807455451
0.36 0.83450883011253 0.330211589420255 0.35227423327509
0.37 0.829911853171212 0.338533692836674 0.361615431964962
0.38 0.825314876229893 0.34680982648368 0.370920469412983
0.39 0.820717899288575 0.355039990361272 0.380188415123161
0.4 0.816120922347256 0.363224184469451 0.389418342308651
0.41 0.811523945405937 0.371362408808217 0.398609327984423
0.42 0.806926968464619 0.37945466337757 0.40776045305957
0.43 0.8023299915233 0.38750094817751 0.416870802429211
0.44 0.797733014581982 0.395501263208036 0.425939465066
0.45 0.793136037640663 0.403455608469149 0.43496553411123
0.46 0.788539060699344 0.411363983960849 0.44394810696552
0.47 0.783942083758026 0.419226389683136 0.452886285379068
0.48 0.779345106816707 0.42704282563601 0.461779175541483
0.49 0.774748129875388 0.43481329181947 0.470625888171158
0.5 0.77015115293407 0.442537788233517 0.479425538604203
0.51 0.765554175992751 0.450216314878152 0.488177246882907
0.52 0.760957199051433 0.457848871753372 0.496880137843737
0.53 0.756360222110114 0.46543545885918 0.505533341204847
0.54 0.751763245168795 0.472976076195575 0.514135991653113
0.55 0.747166268227477 0.480470723762556 0.522687228930659
0.56 0.742569291286158 0.487919401560124 0.531186197920883
0.57 0.73797231434484 0.495322109588279 0.539632048733969
0.58 0.733375337403521 0.502678847847021 0.548023936791874
0.59 0.728778360462202 0.50998961633635 0.556361022912784
0.6 0.724181383520884 0.517254415056265 0.564642473395035
0.61 0.719584406579565 0.524473244006767 0.572867460100481
0.62 0.714987429638247 0.531646103187856 0.581035160537305
0.63 0.710390452696928 0.538772992599532 0.58914475794227
0.64 0.705793475755609 0.545853912241795 0.597195441362392
0.65 0.701196498814291 0.552888862114645 0.60518640573604
0.66 0.696599521872972 0.559877842218081 0.613116851973434
0.67 0.692002544931654 0.566820852552104 0.62098598703656
0.68 0.687405567990335 0.573717893116714 0.628793024018469
0.69 0.682808591049016 0.580568963911911 0.636537182221968
0.7 0.678211614107698 0.587374064937694 0.644217687237691
0.71 0.673614637166379 0.594133196194065 0.651833771021537
0.72 0.669017660225061 0.600846357681022 0.659384671971473
0.73 0.664420683283742 0.607513549398566 0.666869635003698
0.74 0.659823706342423 0.614134771346697 0.674287911628145
0.75 0.655226729401105 0.620710023525414 0.681638760023334
0.76 0.650629752459786 0.627239305934719 0.688921445110551
0.77 0.646032775518468 0.63372261857461 0.696135238627357
0.78 0.641435798577149 0.640159961445088 0.70327941920041
0.79 0.63683882163583 0.646551334546153 0.710353272417608
0.8 0.632241844694512 0.652896737877805 0.717356090899523
0.81 0.627644867753193 0.659196171440043 0.724287174370143
0.82 0.623047890811875 0.665449635232869 0.731145829726896
0.83 0.618450913870556 0.671657129256281 0.737931371109963
0.84 0.613853936929237 0.67781865351028 0.744643119970859
0.85 0.609256959987919 0.683934207994865 0.751280405140293
0.86 0.6046599830466 0.690003792710038 0.757842562895277
0.87 0.600063006105282 0.696027407655798 0.764328937025505
0.88 0.595466029163963 0.702005052832144 0.770738878898969
0.89 0.590869052222644 0.707936728239077 0.777071747526824
0.9 0.586272075281326 0.713822433876597 0.783326909627483
0.91 0.581675098340007 0.719662169744703 0.78950373968995
0.92 0.577078121398689 0.725455935843397 0.795601620036366
0.93 0.57248114445737 0.731203732172677 0.801619940883777
0.94 0.567884167516051 0.736905558732544 0.807558100405114
0.95 0.563287190574733 0.742561415522998 0.813415504789374
0.96 0.558690213633414 0.748171302544039 0.819191568300998
0.97 0.554093236692096 0.753735219795666 0.82488571333845
0.98 0.549496259750777 0.759253167277881 0.83049737049197
0.99 0.544899282809458 0.764725144990682 0.836025978600521
