# N\tmean_estimate\tstddev_estimate\tactual_err_mean\t1/sqrt(N)
100	1.348955909641	1.370570E-001	4.424802E-002	1.000000E-001
1000	1.332357408455	5.671866E-002	6.084652E-002	3.162278E-002
5000	1.363209515169	2.437147E-002	2.999441E-002	1.414214E-002
10000	1.369225667880	3.738986E-002	2.397826E-002	1.000000E-002
50000	1.385405326501	1.831224E-002	7.798603E-003	4.472136E-003
100000	1.384087297139	1.060765E-002	9.116633E-003	3.162278E-003
